traveler_id,age,annual_income,travel_style,preferred_continent,last_login_date,device_ppi
user_00929,37.0,14377,Balanced,Europe,2024-05-10,504
user_00930,35.0,19726,Balanced,America,2025-04-05,427
user_00931,58.0,17490,Balanced,America,2024-09-25,324
user_00932,43.0,6084,Balanced,America,2025-07-24,305
user_00933,37.0,8485,Adventurous,Oceania,2025-08-26,429
user_00934,38.0,10612,Relaxing,Oceania,2024-09-16,333
user_00935,53.0,15475,Relaxing,America,2024-02-20,280
user_00936,40.0,7086,Relaxing,America,2024-05-12,559
user_00937,55.0,14022,Balanced,Europe,2024-01-05,308
user_00938,29.0,4838,Adventurous,Asia,2025-05-16,374
user_00939,57.0,11067,Balanced,Asia,2024-07-02,363
user_00940,53.0,6239,Relaxing,Asia,2025-02-12,324
user_00941,40.0,13123,,Oceania,2024-03-31,547
user_00942,32.0,11873,Relaxing,Europe,2025-03-11,576
user_00943,48.0,10893,Balanced,America,2024-07-07,566
user_00944,42.0,6253,Adventurous,Asia,2025-04-24,222
user_00945,50.0,15099,Balanced,Europe,2025-01-17,565
user_00946,68.0,9463,Balanced,Asia,2024-11-17,530
user_00947,59.0,10341,Relaxing,America,2025-03-18,261
user_00948,41.0,8582,Adventurous,America,2025-05-04,411
user_00949,27.0,3164,Adventurous,America,2024-05-12,451
user_00950,46.0,13577,,Asia,2025-03-01,295
user_00951,34.0,11152,Relaxing,Asia,2024-09-06,408
user_00952,42.0,6584,Relaxing,Asia,2024-03-01,256
user_00953,38.0,16362,Balanced,Asia,2025-07-15,433
user_00954,40.0,6240,Balanced,America,2025-02-25,557
user_00955,37.0,9698,Relaxing,Asia,2025-04-20,525
user_00956,58.0,15342,Balanced,Europe,2024-08-10,264
user_00957,29.0,14851,Relaxing,Europe,2025-03-13,492
user_00958,33.0,17870,,Europe,2025-01-18,523
user_00959,64.0,7334,Relaxing,Asia,2024-11-14,530
user_00960,51.0,6727,Relaxing,Oceania,2024-08-12,216
user_00961,74.0,13078,Balanced,Europe,2025-02-26,334
user_00962,48.0,12165,Balanced,America,2024-07-09,507
user_00963,36.0,14937,Relaxing,Asia,2024-03-19,329
user_00964,56.0,18707,Balanced,America,2024-12-30,236
user_00965,30.0,18159,Relaxing,Asia,2024-01-22,449
user_00966,56.0,11647,Balanced,Europe,2025-07-01,256
user_00967,36.0,13514,Relaxing,Europe,2024-11-25,556
user_00968,67.0,11928,Balanced,Asia,2024-06-04,209
user_00969,53.0,4741,Balanced,Asia,2024-02-25,280
user_00970,41.0,13922,Relaxing,Oceania,2024-09-04,289
user_00971,45.0,10437,Balanced,Asia,2024-09-17,588
user_00972,39.0,4255,Balanced,America,2025-03-10,588
user_00973,44.0,6933,Relaxing,Europe,2025-06-10,319
user_00974,71.0,19948,Relaxing,Asia,2025-04-22,301
user_00975,62.0,13696,Relaxing,Asia,2025-06-21,226
user_00976,65.0,12532,Relaxing,Asia,2025-06-18,460
user_00977,34.0,9349,Relaxing,Europe,2025-01-15,260
user_00978,70.0,14729,Balanced,Europe,2024-04-12,335
user_00979,48.0,14110,Balanced,America,2024-01-29,296
user_00980,36.0,11606,Relaxing,Europe,2025-04-27,348
user_00981,34.0,11632,Relaxing,America,2024-02-26,426
user_00982,26.0,5713,Adventurous,Asia,2024-03-02,476
user_00983,,11384,Relaxing,Europe,2024-02-17,506
user_00984,64.0,7366,Relaxing,Asia,2025-01-01,534
user_00985,30.0,5514,Relaxing,Asia,2025-06-30,427
user_00986,46.0,5411,Relaxing,America,2025-07-11,514
user_00987,48.0,11724,Relaxing,America,2025-06-28,448
user_00988,49.0,8167,Relaxing,Asia,2024-11-22,457
user_00989,53.0,18690,Balanced,America,2024-09-22,513
user_00990,43.0,7232,Balanced,Europe,2024-06-24,419
user_00991,42.0,48999,Adventurous,America,2024-02-13,435
user_00992,48.0,13304,Relaxing,Asia,2024-08-06,219
user_00993,44.0,19037,Balanced,Asia,2024-05-05,588
user_00994,,8808,Relaxing,America,2025-01-13,544
user_00995,35.0,6303,Relaxing,Europe,2024-11-14,337
user_00996,56.0,12486,Balanced,Europe,2024-10-31,388
user_00997,36.0,7102,Balanced,Europe,2024-07-18,304
user_00998,65.0,11157,Relaxing,Oceania,2024-03-25,567
user_00999,38.0,7066,Adventurous,Europe,2024-02-10,584
user_01000,35.0,7225,Balanced,Europe,2025-07-04,297
user_01001,32.0,19357,Balanced,America,2024-12-28,469
user_01002,57.0,10768,Relaxing,America,2024-09-25,352
user_01003,21.0,3246,Adventurous,Asia,2024-12-27,417
user_01004,42.0,6021,Relaxing,Europe,2025-01-01,220
user_01005,42.0,4618,Balanced,Europe,2024-06-29,471
user_01006,33.0,13732,Relaxing,Asia,2024-08-18,401
user_01007,55.0,7106,Relaxing,Europe,2024-03-10,359
user_01008,34.0,3420,Adventurous,Asia,2025-08-10,263
user_01009,59.0,10133,Relaxing,Asia,2025-05-03,283
user_01010,39.0,14961,Relaxing,Oceania,2024-08-21,272
user_01011,30.0,6104,Balanced,Asia,2025-03-04,259
user_01012,34.0,4371,Balanced,Europe,2024-10-20,553
user_01013,26.0,7238,Adventurous,Asia,2024-12-13,346
user_01014,73.0,16727,Balanced,Europe,2024-04-08,246
user_01015,35.0,7043,Relaxing,Asia,2024-12-26,422
user_01016,18.0,5080,Balanced,Europe,2024-12-23,357
user_01017,63.0,14782,Balanced,America,2024-05-09,246
user_01018,34.0,7782,Relaxing,Asia,2025-06-02,488
user_01019,26.0,5735,Adventurous,Asia,2025-01-17,409
user_01020,58.0,18389,Balanced,Europe,2025-07-15,220
user_01021,42.0,12467,Balanced,Asia,2024-03-04,550
user_01022,54.0,14855,Relaxing,Asia,2025-01-30,518
user_01023,23.0,8334,Adventurous,Asia,2024-06-29,430
user_01024,33.0,5780,Adventurous,Europe,2025-08-09,497
user_01025,23.0,4153,Adventurous,America,2024-07-07,304
user_01026,58.0,9336,Relaxing,Europe,2024-07-01,325
user_01027,27.0,6829,Adventurous,Europe,2025-05-06,570
user_01028,,5682,Balanced,Asia,2025-08-02,498
user_01029,66.0,19218,Relaxing,America,2024-06-18,267
user_01030,39.0,46566,Adventurous,Asia,2024-11-17,225
user_01031,54.0,9186,Relaxing,Oceania,2024-06-20,360
user_01032,25.0,14564,Relaxing,Asia,2024-10-10,307
user_01033,,12085,Relaxing,Oceania,2024-12-31,488
user_01034,49.0,12486,Relaxing,Europe,2024-04-20,504
user_01035,50.0,13241,Relaxing,Asia,2024-03-18,283
user_01036,26.0,8380,Relaxing,Oceania,2024-09-09,240
user_01037,,14135,Balanced,Asia,2024-08-23,399
user_01038,,13260,Balanced,America,2024-04-02,235
user_01039,45.0,12090,Balanced,America,2024-02-03,550
user_01040,,18667,Relaxing,Asia,2025-04-25,574
user_01041,48.0,7649,Relaxing,Asia,2025-02-07,433
user_01042,44.0,5595,Adventurous,Europe,2024-08-09,441
user_01043,31.0,6780,Balanced,Europe,2025-05-04,538
user_01044,46.0,7731,Relaxing,America,2024-12-05,219
user_01045,41.0,4262,Adventurous,America,2025-05-27,542
user_01046,42.0,11685,Relaxing,Asia,2025-08-21,351
user_01047,63.0,9296,Balanced,America,2024-09-08,581
user_01048,59.0,9313,Relaxing,Oceania,2024-12-29,370
user_01049,26.0,4693,Adventurous,Asia,2025-06-10,415
user_01050,46.0,12296,Balanced,Asia,2024-05-21,555
user_01051,35.0,41245,Adventurous,Europe,2024-11-06,528
user_01052,29.0,12186,Relaxing,America,2025-01-19,431
user_01053,30.0,3921,Adventurous,Asia,2025-08-04,215
user_01054,25.0,3420,Adventurous,America,2024-11-07,482
user_01055,24.0,5178,Adventurous,Oceania,2024-10-05,500
user_01056,45.0,13569,Balanced,Asia,2025-07-19,364
user_01057,38.0,6809,Adventurous,Europe,2024-12-11,468
user_01058,48.0,4623,Relaxing,Asia,2025-01-21,378
user_01059,37.0,4867,Relaxing,Asia,2024-10-28,457
user_01060,48.0,14668,Relaxing,Europe,2025-05-21,275
user_01061,32.0,3539,Balanced,America,2024-09-03,304
user_01062,18.0,8331,,Europe,2025-05-02,552
user_01063,42.0,8029,Adventurous,Oceania,2024-08-26,286
user_01064,25.0,12769,Relaxing,Asia,2025-06-12,514
user_01065,35.0,12259,Relaxing,Europe,2024-12-14,213
user_01066,59.0,5515,Relaxing,America,2024-12-17,558
user_01067,51.0,11171,Relaxing,Asia,2024-06-02,485
user_01068,51.0,16168,Balanced,Europe,2025-05-24,446
user_01069,51.0,15517,Relaxing,Europe,2024-07-04,565
user_01070,63.0,17563,Relaxing,America,2025-08-17,440
user_01071,58.0,18262,Balanced,Europe,2025-07-20,553
user_01072,,19207,Balanced,Europe,2025-02-28,208
user_01073,75.0,12664,Relaxing,Oceania,2024-03-02,223
user_01074,62.0,13307,Balanced,Asia,2025-02-04,311
user_01075,28.0,3351,Adventurous,Europe,2024-02-28,496
user_01076,56.0,6538,Relaxing,Europe,2024-05-21,416
user_01077,30.0,13304,Relaxing,Asia,2025-04-10,427
user_01078,56.0,10960,Relaxing,Europe,2024-05-28,231
user_01079,30.0,6365,Balanced,Asia,2025-03-22,476
user_01080,27.0,3233,Balanced,America,2024-06-22,369
user_01081,,6122,Adventurous,America,2024-11-06,430
user_01082,33.0,14352,Relaxing,Asia,2024-03-02,269
user_01083,54.0,13330,Relaxing,Asia,2024-06-15,310
user_01084,21.0,8514,Adventurous,America,2024-04-12,288
user_01085,44.0,3932,Adventurous,Asia,2024-01-28,201
user_01086,33.0,14920,Relaxing,Europe,2025-08-18,255
user_01087,46.0,13357,Relaxing,Asia,2025-05-22,357
user_01088,57.0,18046,Balanced,Asia,2024-05-13,470
user_01089,20.0,6345,Adventurous,Asia,2024-02-28,473
user_01090,70.0,7761,Relaxing,Asia,2024-03-30,231
user_01091,23.0,4230,,Europe,2024-03-10,469
user_01092,43.0,12715,Relaxing,America,2024-07-03,389
user_01093,28.0,14450,Balanced,Europe,2025-03-13,409
user_01094,33.0,8339,Relaxing,Europe,2025-07-25,507
user_01095,,14273,Balanced,Europe,2025-04-18,221
user_01096,71.0,7236,Balanced,Asia,2024-06-16,213
user_01097,53.0,10911,Balanced,Asia,2025-07-31,405
user_01098,42.0,12277,Relaxing,Asia,2024-05-03,233
user_01099,31.0,3533,Adventurous,Europe,2024-07-31,541
user_01100,42.0,8165,Balanced,America,2024-06-30,255
user_01101,66.0,7619,Relaxing,Europe,2024-03-11,439
user_01102,26.0,4152,Balanced,Europe,2025-07-09,262
user_01103,23.0,6893,Balanced,Asia,2024-07-13,599
user_01104,28.0,4752,Adventurous,America,2025-07-22,279
user_01105,42.0,4683,Adventurous,America,2024-10-18,239
user_01106,44.0,12005,Balanced,Asia,2024-02-26,493
user_01107,47.0,19844,Relaxing,Europe,2024-10-26,478
user_01108,18.0,6653,Balanced,Europe,2024-11-13,455
user_01109,46.0,13127,Relaxing,Europe,2025-01-05,309
user_01110,63.0,8655,Relaxing,Oceania,2024-03-23,247
user_01111,26.0,7670,Adventurous,America,2024-04-03,431
user_01112,32.0,9584,Balanced,Europe,2024-09-23,281
user_01113,36.0,17925,Relaxing,Europe,2025-01-10,373
user_01114,44.0,14307,Relaxing,Asia,2024-06-09,312
user_01115,42.0,6439,Relaxing,Asia,2025-05-16,477
user_01116,34.0,13280,Balanced,Asia,2025-01-11,580
user_01117,69.0,16205,,Asia,2024-04-21,509
user_01118,28.0,6830,Adventurous,Oceania,2025-07-31,239
user_01119,51.0,11436,Balanced,Europe,2024-10-05,229
user_01120,30.0,19163,Balanced,America,2025-03-08,454
user_01121,43.0,4422,Adventurous,America,2024-08-29,439
user_01122,25.0,4540,Adventurous,America,2024-08-09,382
user_01123,21.0,7525,Adventurous,Asia,2024-10-12,383
user_01124,35.0,3522,Balanced,Europe,2024-01-04,241
user_01125,26.0,12369,,Asia,2024-11-15,326
user_01126,57.0,9542,Balanced,Oceania,2024-11-16,281
user_01127,43.0,18683,Balanced,America,2024-01-08,432
user_01128,33.0,6036,Relaxing,Asia,2024-02-21,508
user_01129,,16900,Balanced,Asia,2024-05-21,391
user_01130,71.0,10735,Balanced,Europe,2024-10-06,200
user_01131,34.0,9550,Relaxing,Asia,2024-03-28,561
user_01132,25.0,8263,Relaxing,America,2024-06-08,406
user_01133,53.0,18268,Relaxing,America,2024-01-28,396
user_01134,56.0,12471,Relaxing,America,2025-06-11,482
user_01135,39.0,14107,Relaxing,Europe,2024-09-28,216
user_01136,37.0,10169,Balanced,Europe,2024-04-09,518
user_01137,24.0,5418,Adventurous,Asia,2024-07-22,583
user_01138,46.0,11663,Relaxing,America,2024-07-08,368
user_01139,47.0,13028,Relaxing,America,2025-06-29,576
user_01140,31.0,11721,Relaxing,Asia,2024-10-20,385
user_01141,21.0,3664,Adventurous,Asia,2024-12-09,321
user_01142,64.0,10270,Relaxing,Asia,2024-02-22,423
user_01143,51.0,4305,Relaxing,America,2024-02-16,326
user_01144,,11123,Relaxing,Asia,2025-02-25,365
user_01145,51.0,18784,Balanced,Europe,2025-04-09,321
user_01146,31.0,7287,Balanced,Asia,2025-07-06,521
user_01147,23.0,8864,,America,2025-03-04,419
user_01148,30.0,8456,Relaxing,Europe,2025-01-31,478
user_01149,42.0,8166,Adventurous,Asia,2024-07-12,347
user_01150,18.0,5174,Adventurous,Asia,2024-03-06,491
user_01151,53.0,6703,Relaxing,Asia,2025-07-08,446
user_01152,23.0,5774,Adventurous,America,2025-08-23,387
user_01153,39.0,5113,Balanced,America,2025-04-20,210
user_01154,32.0,4983,Balanced,Asia,2024-01-26,483
user_01155,50.0,14963,Relaxing,Europe,2024-04-08,244
user_01156,34.0,7659,,Asia,2025-04-20,323
user_01157,67.0,9176,Relaxing,America,2025-07-26,577
user_01158,38.0,5440,,Asia,2024-03-22,446
user_01159,35.0,7118,Adventurous,America,2025-02-01,536
user_01160,54.0,10687,Relaxing,Europe,2025-01-27,358
user_01161,20.0,6198,Adventurous,Europe,2024-02-13,466
user_01162,75.0,19201,Relaxing,Asia,2025-04-22,491
user_01163,51.0,19578,Balanced,Asia,2024-03-31,277
user_01164,42.0,6932,Relaxing,Europe,2024-11-24,490
user_01165,,14056,Balanced,Europe,2025-02-17,582
user_01166,20.0,3432,Adventurous,Asia,2024-04-19,350
user_01167,21.0,3472,,America,2024-08-06,484
user_01168,45.0,5428,Relaxing,Europe,2025-04-07,350
user_01169,30.0,17194,Balanced,Asia,2025-05-29,323
user_01170,50.0,6952,Relaxing,America,2025-07-06,427
user_01171,28.0,5348,Relaxing,Oceania,2024-09-13,471
user_01172,44.0,4890,Balanced,Asia,2024-07-11,558
user_01173,34.0,13896,Relaxing,America,2024-03-10,539
user_01174,30.0,8871,Balanced,Europe,2025-04-03,416
user_01175,58.0,7414,Relaxing,Oceania,2025-01-16,346
user_01176,57.0,9789,Relaxing,Asia,2025-05-08,417
user_01177,38.0,6260,Balanced,Oceania,2024-04-06,295
user_01178,45.0,8978,Relaxing,Asia,2024-08-11,249
user_01179,37.0,4028,Adventurous,Europe,2024-10-07,242
user_01180,25.0,7447,Balanced,Asia,2024-11-28,218
user_01181,42.0,4813,Adventurous,Asia,2025-02-08,312
user_01182,45.0,19460,Balanced,Europe,2025-05-10,576
user_01183,29.0,14264,Relaxing,Europe,2024-07-04,412
user_01184,31.0,6526,Adventurous,Asia,2024-02-07,217
user_01185,65.0,17520,Relaxing,Asia,2025-05-02,333
user_01186,22.0,4050,Balanced,Asia,2025-07-09,490
user_01187,55.0,13623,Relaxing,Asia,2025-05-20,213
user_01188,46.0,17326,Relaxing,Asia,2025-05-03,263
user_01189,52.0,7959,Balanced,Asia,2024-02-26,592
user_01190,58.0,11580,Relaxing,Asia,2025-05-26,362
user_01191,73.0,6805,Relaxing,Europe,2024-09-04,457
user_01192,38.0,9450,Relaxing,America,2024-04-13,205
user_01193,73.0,7575,Relaxing,Asia,2025-07-10,554
user_01194,,14205,Relaxing,Asia,2024-02-29,320
user_01195,63.0,14791,Balanced,Europe,2025-07-31,352
user_01196,34.0,8859,Adventurous,Asia,2025-07-12,528
user_01197,38.0,7481,Balanced,Europe,2024-08-25,377
user_01198,26.0,3178,Balanced,Oceania,2025-01-05,590
user_01199,33.0,4345,Relaxing,America,2024-01-26,262
user_01200,43.0,16141,Balanced,Europe,2025-01-27,457
user_01201,30.0,6817,Adventurous,Europe,2025-08-28,264
user_01202,36.0,14752,Balanced,Asia,2024-04-19,556
user_01203,61.0,16738,Relaxing,Europe,2025-01-26,386
user_01204,48.0,6626,Relaxing,America,2024-09-10,426
user_01205,30.0,12715,Balanced,America,2025-07-05,398
user_01206,39.0,7797,Adventurous,Europe,2024-04-06,493
user_01207,55.0,11816,Relaxing,Asia,2025-06-21,450
user_01208,41.0,4258,Relaxing,Asia,2024-04-13,517
user_01209,41.0,17974,Balanced,Asia,2025-08-09,392
user_01210,34.0,6429,Adventurous,America,2025-08-19,318
user_01211,33.0,10487,Relaxing,Asia,2025-05-10,378
user_01212,26.0,4820,Relaxing,Asia,2024-08-01,251
user_01213,70.0,7386,Relaxing,America,2024-04-22,309
user_01214,20.0,7978,Balanced,Asia,2024-11-07,423
user_01215,49.0,9635,Relaxing,Europe,2025-07-22,529
user_01216,35.0,17759,Balanced,Asia,2024-04-10,297
user_01217,48.0,10372,Relaxing,Europe,2024-03-24,518
user_01218,,8604,Relaxing,Asia,2024-10-28,594
user_01219,47.0,5563,Relaxing,Europe,2025-07-26,247
user_01220,74.0,13069,Relaxing,America,2024-08-04,300
user_01221,30.0,6685,Adventurous,Europe,2025-07-21,439
user_01222,52.0,14421,Relaxing,Europe,2025-06-24,273
user_01223,34.0,5839,Relaxing,America,2024-04-01,237
user_01224,32.0,4338,Balanced,Asia,2025-03-27,415
user_01225,46.0,12001,Relaxing,America,2024-03-11,335
user_01226,30.0,13575,Relaxing,Asia,2025-06-08,205
user_01227,44.0,12368,Balanced,Asia,2025-02-04,446
user_01228,73.0,7685,Relaxing,Asia,2024-03-21,523
user_01229,40.0,7367,Adventurous,Asia,2024-04-09,396
user_01230,56.0,9140,Relaxing,Oceania,2025-08-17,589
user_01231,38.0,5160,Adventurous,Asia,2024-08-05,310
user_01232,44.0,11133,Balanced,Asia,2024-05-04,487
user_01233,65.0,14824,Balanced,Europe,2024-07-19,237
user_01234,74.0,8422,Relaxing,Asia,2024-01-02,314
user_01235,37.0,10767,Relaxing,America,2025-07-27,384
user_01236,34.0,19274,Balanced,Oceania,2024-01-20,411
user_01237,39.0,5652,Adventurous,Asia,2024-06-28,564
user_01238,34.0,13295,Relaxing,Asia,2025-02-12,454
user_01239,18.0,33380,Adventurous,Asia,2024-03-02,519
user_01240,52.0,14698,Relaxing,Europe,2024-09-29,509
user_01241,28.0,4010,Adventurous,Asia,2024-01-10,312
user_01242,27.0,8310,Balanced,Europe,2025-06-23,469
user_01243,36.0,8612,Adventurous,America,2025-04-04,519
user_01244,31.0,6061,Adventurous,Europe,2024-03-01,374
user_01245,43.0,7020,Adventurous,Asia,2024-02-27,509
user_01246,34.0,9719,Relaxing,Asia,2024-10-26,218
user_01247,44.0,7991,Balanced,America,2025-05-11,402
user_01248,32.0,19156,,Europe,2024-12-04,325
user_01249,,3294,Adventurous,Asia,2024-09-08,453
user_01250,33.0,9210,Relaxing,Europe,2025-02-10,515
user_01251,26.0,8863,Balanced,Europe,2024-09-12,454
user_01252,28.0,10442,Balanced,Asia,2025-01-15,487
user_01253,70.0,13183,Balanced,Oceania,2024-05-24,491
user_01254,70.0,8263,,America,2025-08-13,351
user_01255,28.0,10216,Balanced,Europe,2024-12-06,398
user_01256,50.0,11885,Relaxing,America,2025-02-06,398
user_01257,32.0,15258,Balanced,Europe,2024-10-14,501
user_01258,43.0,10833,Relaxing,America,2024-08-01,374
user_01259,60.0,18571,Relaxing,Europe,2025-06-15,469
user_01260,53.0,13527,Relaxing,Europe,2025-07-29,379
user_01261,72.0,13227,Balanced,Asia,2025-07-01,417
user_01262,41.0,7584,,Asia,2024-07-29,317
user_01263,70.0,19954,Balanced,Asia,2024-06-19,505
user_01264,49.0,10828,Relaxing,Europe,2025-06-21,520
user_01265,43.0,10254,Balanced,Europe,2024-09-19,532
user_01266,,15015,Relaxing,Europe,2025-01-24,519
user_01267,35.0,8518,Relaxing,America,2025-02-24,222
user_01268,46.0,12995,Relaxing,Asia,2024-03-02,324
user_01269,49.0,11328,Relaxing,Asia,2024-03-26,283
user_01270,36.0,18461,Balanced,Asia,2025-08-07,398
user_01271,55.0,6807,Relaxing,Asia,2025-05-05,525
user_01272,25.0,3930,Adventurous,Europe,2024-02-29,386
user_01273,32.0,4934,Balanced,America,2025-04-21,528
user_01274,65.0,11112,Relaxing,Asia,2024-11-15,291
user_01275,49.0,13094,Relaxing,America,2024-02-21,529
user_01276,46.0,13458,Relaxing,America,2024-03-17,381
user_01277,,7383,Balanced,Asia,2024-04-28,426
user_01278,36.0,8609,Adventurous,Europe,2024-06-30,398
user_01279,71.0,7302,Balanced,Asia,2025-05-20,434
user_01280,52.0,6748,Balanced,America,2024-06-01,243
user_01281,37.0,6450,Relaxing,Asia,2024-01-18,275
user_01282,,13588,Relaxing,Europe,2024-03-04,340
user_01283,37.0,12095,Relaxing,Europe,2025-05-11,381
user_01284,44.0,17514,Relaxing,Oceania,2024-03-19,318
user_01285,56.0,18949,Balanced,Europe,2024-02-28,239
user_01286,56.0,14680,Relaxing,Asia,2025-02-14,459
user_01287,46.0,7260,Relaxing,Europe,2024-03-01,443
user_01288,75.0,9203,Balanced,America,2025-04-11,328
user_01289,31.0,16545,Balanced,Europe,2024-03-19,205
user_01290,65.0,6357,Relaxing,Oceania,2025-05-02,510
user_01291,36.0,11404,Balanced,America,2024-08-31,265
user_01292,42.0,11412,Relaxing,Europe,2024-07-26,573
user_01293,34.0,9338,Balanced,Asia,2024-03-27,418
user_01294,28.0,6532,Relaxing,Asia,2025-08-22,345
user_01295,22.0,4058,Balanced,Oceania,2024-02-08,433
user_01296,51.0,13906,Relaxing,Oceania,2024-06-24,228
user_01297,55.0,11587,Balanced,Asia,2025-04-22,508
user_01298,62.0,18929,Relaxing,Europe,2025-08-14,360
user_01299,36.0,8661,Relaxing,America,2024-01-20,330
user_01300,41.0,6057,Relaxing,Europe,2024-08-08,347
user_01301,54.0,10602,Balanced,America,2024-10-01,587
user_01302,24.0,3130,Adventurous,Asia,2024-06-02,281
user_01303,72.0,19789,Balanced,America,2025-04-07,591
user_01304,35.0,14392,Relaxing,Asia,2025-02-12,560
user_01305,27.0,9648,Balanced,Europe,2024-09-07,541
user_01306,34.0,5734,Adventurous,Europe,2024-07-30,282
user_01307,42.0,5840,Relaxing,Europe,2025-04-22,272
user_01308,,3665,Balanced,Europe,2025-02-22,554
user_01309,75.0,10572,Balanced,America,2024-06-20,413
user_01310,20.0,7970,Balanced,Europe,2025-05-21,225
user_01311,46.0,6249,,Europe,2024-07-21,489
user_01312,38.0,4317,Adventurous,Asia,2025-05-06,270
user_01313,54.0,7314,Relaxing,Oceania,2024-10-21,549
user_01314,43.0,7659,Adventurous,Asia,2025-04-01,376
user_01315,43.0,9340,Relaxing,Europe,2024-05-25,288
user_01316,32.0,13907,Relaxing,Asia,2024-08-25,376
user_01317,52.0,4452,Relaxing,Europe,2025-02-27,226
user_01318,32.0,12533,Relaxing,Asia,2024-10-18,488
user_01319,46.0,18159,Balanced,Oceania,2024-06-04,527
user_01320,46.0,19957,Balanced,Asia,2024-12-15,504
user_01321,59.0,11968,Balanced,Asia,2025-03-17,262
user_01322,69.0,10869,Balanced,America,2024-08-30,218
user_01323,39.0,5078,Adventurous,Asia,2024-07-25,477
user_01324,,13505,Relaxing,America,2025-03-03,545
user_01325,26.0,6415,Balanced,America,2024-09-14,266
user_01326,,15115,Balanced,America,2025-08-07,437
user_01327,58.0,6073,Relaxing,Asia,2024-02-04,336
user_01328,36.0,3567,Adventurous,Asia,2024-05-08,362
user_01329,36.0,4165,Relaxing,Asia,2025-03-05,526
user_01330,56.0,12446,Relaxing,Asia,2024-11-14,534
user_01331,35.0,12493,Relaxing,Asia,2024-04-04,587
user_01332,44.0,10363,Relaxing,America,2024-08-07,492
user_01333,71.0,18522,Relaxing,Europe,2024-10-27,227
user_01334,36.0,3216,Adventurous,Asia,2024-07-03,455
user_01335,19.0,3334,Adventurous,Asia,2024-02-06,592
user_01336,28.0,5505,Relaxing,Europe,2025-02-03,490
user_01337,47.0,18929,Balanced,Asia,2024-05-21,311
user_01338,54.0,14454,Balanced,America,2024-05-13,439
user_01339,38.0,18908,Balanced,Asia,2025-03-20,442
user_01340,43.0,17850,Relaxing,America,2024-10-14,352
user_01341,58.0,6984,Balanced,Europe,2024-09-14,464
user_01342,28.0,7793,Balanced,Oceania,2024-02-08,251
user_01343,42.0,35568,Adventurous,Asia,2024-10-31,600
user_01344,37.0,7047,Relaxing,Asia,2024-10-09,464
user_01345,,4980,Balanced,Europe,2025-06-09,253
user_01346,28.0,6119,Relaxing,Oceania,2025-02-10,332
user_01347,73.0,9955,Balanced,America,2024-12-24,390
user_01348,38.0,16845,Relaxing,Europe,2025-01-12,323
user_01349,25.0,5134,Balanced,Asia,2025-04-13,417
user_01350,44.0,9687,Relaxing,Asia,2024-10-07,564
user_01351,23.0,6794,Adventurous,Asia,2025-07-18,521
user_01352,52.0,14759,Relaxing,Europe,2024-01-11,500
user_01353,43.0,7566,Relaxing,Asia,2024-07-04,270
user_01354,48.0,4274,,Asia,2025-07-02,413
user_01355,43.0,6995,Relaxing,Europe,2024-01-09,561
user_01356,21.0,8051,Adventurous,Oceania,2024-01-28,232
user_01357,32.0,3742,Adventurous,Europe,2025-04-08,573
user_01358,52.0,13615,Balanced,Europe,2025-05-25,535
user_01359,55.0,6376,Balanced,Oceania,2025-05-16,370
user_01360,34.0,10043,Relaxing,Asia,2025-08-04,543
user_01361,30.0,6608,Adventurous,Asia,2024-08-05,549
user_01362,57.0,11700,Balanced,America,2025-03-04,500
user_01363,33.0,14546,Balanced,Europe,2024-01-03,490
user_01364,57.0,12608,Relaxing,Europe,2024-07-05,436
user_01365,38.0,14748,Relaxing,Asia,2024-02-12,536
user_01366,,9682,Balanced,Europe,2025-02-14,301
user_01367,39.0,5553,Balanced,Europe,2024-07-08,209
user_01368,37.0,4131,Balanced,Asia,2024-02-11,240
user_01369,48.0,17393,Relaxing,Europe,2024-04-06,569
user_01370,46.0,7051,Balanced,Asia,2025-05-31,325
user_01371,20.0,3090,Adventurous,Oceania,2024-05-15,472
user_01372,62.0,14080,Relaxing,Oceania,2025-05-24,582
user_01373,20.0,3954,Adventurous,America,2025-06-02,526
user_01374,40.0,10991,Relaxing,Oceania,2024-02-06,210
user_01375,,12762,Balanced,Asia,2025-08-01,518
user_01376,25.0,4725,Balanced,America,2025-05-31,394
user_01377,56.0,5293,Relaxing,Europe,2024-02-27,219
user_01378,32.0,12848,Relaxing,America,2024-06-03,596
user_01379,65.0,15375,Relaxing,Asia,2024-04-22,472
user_01380,36.0,6828,Relaxing,America,2025-04-04,434
user_01381,75.0,13828,Balanced,Asia,2025-08-26,426
user_01382,75.0,10841,Balanced,Asia,2025-08-23,426
user_01383,43.0,5150,Adventurous,America,2025-03-17,553
user_01384,45.0,7951,Balanced,America,2024-08-15,540
user_01385,57.0,10564,Balanced,Europe,2025-08-01,471
user_01386,30.0,9424,Balanced,Europe,2024-05-01,478
user_01387,19.0,3188,Adventurous,Asia,2024-12-22,594
user_01388,39.0,15517,Relaxing,Europe,2024-09-24,323
user_01389,26.0,5236,Adventurous,Asia,2025-04-29,597
user_01390,52.0,5212,,America,2024-01-04,394
user_01391,37.0,9769,Balanced,Europe,2025-04-22,270
user_01392,58.0,16063,Balanced,Oceania,2024-04-30,431
user_01393,68.0,9631,Relaxing,Europe,2025-04-30,372
user_01394,57.0,13589,Relaxing,Europe,2024-08-06,402
