car_id,accident_yn,option_count,prev_owners,repair_cost,price
3773,0,1.0,1,51.08170825543028,1917
3774,1,2.0,1,25.728202193277767,1726
3775,0,0.0,4,32.4015879498986,2476
3776,1,3.0,3,33.025881518713646,2840
3777,1,3.0,3,41.880227968703785,1870
3778,0,1.0,3,72.41790849989741,2007
3779,0,3.0,2,,2134
3780,1,6.0,2,46.554882104502276,2089
3781,0,4.0,1,53.66140220227195,2080
3782,0,1.0,4,34.04884214253069,2394
3783,0,1.0,1,15.801831112925868,1499
3784,1,0.0,2,85.76676706925491,1905
3785,1,0.0,1,3.5502589881292153,2222
3786,0,2.0,1,13.283193646708952,1517
3787,0,1.0,2,85.92811710319292,2589
3788,0,2.0,1,50.33230809340893,1838
3789,0,5.0,2,27.481701858239145,2181
3790,1,5.0,2,63.65407262178623,2177
3791,0,2.0,2,65.46106612091955,1574
3792,0,3.0,1,23.34628709704511,1722
3793,0,2.0,1,39.34309247060851,1895
3794,1,2.0,3,67.52491727411442,1566
3795,0,0.0,1,33.66188507259018,1956
3796,0,2.0,1,55.64327477227665,2293
3797,0,1.0,1,78.49624372732546,1857
3798,0,4.0,3,,1660
3799,0,0.0,2,43.17503361342476,1365
3800,0,4.0,1,55.23271997134978,2013
3801,0,6.0,3,14.159012281131837,2588
3802,1,3.0,3,39.40777219495064,2459
3803,1,2.0,2,70.88997288283628,2459
3804,1,2.0,1,35.91369702512221,2025
3805,0,1.0,2,20.313471282284823,1806
3806,1,2.0,1,,2170
3807,0,2.0,2,58.89003387060864,1943
3808,0,2.0,3,48.62287416990758,1902
3809,0,2.0,3,48.03216345783956,1711
3810,0,3.0,1,70.56564942209883,1629
3811,0,2.0,3,55.89056650018458,1951
3812,0,1.0,1,,2081
3813,0,2.0,1,36.148672103858296,1685
3814,0,2.0,2,11.652899823865106,2358
3815,0,3.0,2,62.438274004169095,2066
3816,0,2.0,1,72.01855843332365,1951
3817,0,3.0,1,45.50876064655032,1708
3818,1,1.0,1,67.75513167587027,2428
3819,1,3.0,2,43.29574413646165,2081
3820,0,3.0,3,48.18601677363055,2010
3821,0,4.0,2,85.04857576774546,2492
3822,0,3.0,1,44.169598925871384,1920
3823,1,2.0,4,42.98861214893211,1764
3824,0,1.0,2,12.600409535853714,1611
3825,0,5.0,3,63.80146319961984,1535
3826,0,0.0,2,35.80317269091386,1501
3827,0,0.0,4,52.94450022025385,1687
3828,0,3.0,3,43.69921825134564,2110
3829,1,4.0,2,41.084145690161144,2120
3830,0,2.0,1,47.64541020276713,1356
3831,0,5.0,2,49.18295320881184,2001
3832,1,1.0,2,73.5215811927045,1885
3833,1,0.0,2,80.40423713385158,1841
3834,0,3.0,1,63.01430204883175,1943
3835,0,2.0,1,,1964
3836,0,2.0,2,,1688
3837,1,1.0,3,59.8922820387164,1869
3838,0,2.0,2,,1534
3839,1,2.0,1,23.830507381493533,2320
3840,0,5.0,1,36.31075597501527,2955
3841,0,3.0,1,33.581969462878135,1935
3842,0,,1,43.97224166721083,1395
3843,0,4.0,1,63.71800716168589,2129
3844,0,1.0,2,,1798
3845,0,5.0,3,60.05598393622211,1698
3846,0,1.0,1,,2116
3847,1,5.0,2,43.05871893626114,2146
3848,0,1.0,2,54.00831326867713,1828
3849,1,1.0,4,83.62496278122998,2461
3850,0,3.0,3,,1832
3851,0,1.0,1,48.39813213013129,1954
3852,0,1.0,1,28.43549548805889,1718
3853,0,2.0,1,,2618
3854,1,3.0,2,28.253171301510505,2514
3855,0,1.0,2,54.89570175933144,1859
3856,0,4.0,1,,1514
3857,0,0.0,3,63.74098693447654,1785
3858,0,2.0,1,34.92700578187318,2355
3859,0,1.0,4,60.15886157090051,1848
3860,1,2.0,1,52.26200156496036,1921
3861,1,2.0,1,,2085
3862,0,2.0,1,,2622
3863,0,,1,53.0650699863623,2148
3864,0,,2,,1876
3865,0,3.0,1,52.034568890844675,2006
3866,0,2.0,2,58.00101514554419,1818
3867,0,4.0,1,63.89191318138861,1943
3868,0,3.0,1,,2132
3869,0,6.0,3,45.66607827143296,2568
3870,0,3.0,4,,1457
3871,0,1.0,1,44.632103582499944,1922
3872,0,2.0,4,69.1884711412369,1390
3873,0,7.0,2,,1901
3874,1,2.0,1,10.901547177528983,2117
3875,0,1.0,3,66.78857838395388,1174
3876,0,5.0,1,47.6579354628934,2430
3877,0,3.0,1,14.605783337494273,1620
3878,1,5.0,2,44.95420279426404,1977
3879,0,2.0,1,24.632712427707734,2048
3880,0,0.0,1,,1479
3881,0,0.0,1,,2155
3882,1,1.0,2,31.525092703964685,1819
3883,1,2.0,2,66.2169611392572,2243
3884,0,3.0,1,59.17051331992497,1831
3885,1,2.0,3,45.28470525949284,1975
3886,1,2.0,1,,2111
3887,1,3.0,2,33.150524129268135,2390
3888,0,1.0,3,32.85084180587923,1853
3889,0,7.0,3,64.92994406528777,2196
3890,0,,2,16.38205428711546,1869
3891,1,6.0,2,,2789
3892,0,1.0,1,44.994312184558275,2535
3893,0,,2,,2042
3894,0,1.0,1,,1640
3895,1,6.0,1,60.704205702873374,1988
3896,1,2.0,1,39.49279992539962,1616
3897,0,2.0,1,25.38003624989477,1699
3898,1,1.0,2,,2004
3899,0,1.0,3,,1988
3900,1,1.0,1,,2181
3901,0,1.0,1,41.38824857768607,2334
3902,0,2.0,1,32.78512390702884,1840
3903,1,2.0,2,28.86641750185627,2386
3904,0,2.0,1,47.26746794546877,1858
3905,1,0.0,1,52.73102343438665,2070
3906,0,,2,,2538
3907,0,4.0,3,52.46661515237749,2061
3908,0,5.0,1,62.27531987614277,1831
3909,0,2.0,1,34.39064024191563,2078
3910,0,4.0,2,50.834020098582485,1882
3911,0,0.0,1,52.80156911073731,1407
3912,0,3.0,1,,1454
3913,0,6.0,2,49.56362406260148,1626
3914,1,0.0,4,52.52436935240212,1961
3915,1,6.0,1,59.62073626188631,2430
3916,0,2.0,1,73.38236086827523,2106
3917,1,3.0,1,4.6890441672058,2046
3918,0,3.0,3,72.27475028277375,1790
3919,0,,1,15.783837673640463,2005
3920,1,1.0,2,56.175256420735046,1898
3921,1,1.0,3,97.11257938176946,2047
3922,0,1.0,4,,1949
3923,1,2.0,2,53.60038278829283,1861
3924,0,6.0,1,43.79480572159064,1869
3925,1,2.0,1,63.34524694529874,2086
3926,0,3.0,1,57.24417105279483,1593
3927,0,2.0,2,36.47905510441858,2551
3928,0,7.0,2,,2261
3929,0,3.0,3,27.631269924455744,2170
3930,0,1.0,1,,2169
3931,1,2.0,2,41.61255626166526,2752
3932,0,2.0,3,52.730819031814335,1551
3933,0,2.0,3,35.801722057161214,2485
3934,0,1.0,2,45.71136619827601,2479
3935,0,1.0,2,50.17545550376288,1610
3936,0,1.0,2,51.56835395913315,2183
3937,0,1.0,1,55.48567431411685,1788
3938,0,2.0,1,46.51664669438027,1689
3939,0,2.0,1,34.26612682136607,1876
3940,0,2.0,1,51.64146545299156,1726
3941,1,0.0,2,46.422843488084744,2086
3942,1,2.0,2,70.4929128421442,2030
3943,0,5.0,2,73.01483001820719,2180
3944,0,2.0,1,22.558391291259568,1768
3945,0,2.0,1,62.343090968355014,1499
3946,0,2.0,1,66.35488322179816,1096
3947,0,2.0,1,23.083374082717206,2051
3948,0,2.0,4,61.58945637825428,1942
3949,0,4.0,1,67.91909835532601,1633
3950,0,4.0,1,31.007067242428196,1909
3951,0,3.0,1,45.273167537579226,2076
3952,1,2.0,2,53.72639871640443,2040
3953,1,1.0,2,61.40916120198556,2747
3954,0,1.0,1,30.231211791047926,1578
3955,0,2.0,3,73.14013395631224,1779
3956,1,3.0,3,9.41303739868794,1979
3957,1,2.0,1,76.47491097851,2716
3958,0,2.0,1,61.005349355798366,1929
3959,0,2.0,1,,2191
3960,0,4.0,1,67.2881168541416,1959
3961,0,4.0,3,29.044019127957405,2028
3962,0,4.0,1,52.2987210878775,1945
3963,0,4.0,1,54.770097476171905,1243
3964,0,1.0,1,54.72269627918029,1809
3965,0,1.0,1,33.20564885769308,1241
3966,1,0.0,3,40.07845655284846,1730
3967,0,1.0,1,52.5348973230163,1519
3968,0,2.0,1,35.46512514066843,1564
3969,0,4.0,2,,1977
3970,0,2.0,1,37.717480635468426,1851
3971,1,2.0,1,70.00000052154488,2559
3972,0,4.0,1,81.25369901141872,1997
3973,0,1.0,1,44.05071650685481,1887
3974,1,1.0,1,,1806
3975,0,3.0,1,45.753909168468006,2388
3976,1,1.0,1,31.27137606517313,2597
3977,0,2.0,2,41.485645188896754,1607
3978,0,1.0,1,51.71139481512426,2042
3979,0,,4,,1152
3980,0,4.0,1,,1779
3981,1,1.0,2,,1845
3982,1,2.0,3,70.0108791493831,2179
3983,0,0.0,1,62.16275107542717,1316
3984,0,1.0,2,,1673
3985,1,1.0,3,42.883301293010746,1941
3986,1,0.0,1,80.45723443405976,2205
3987,0,0.0,4,,1362
3988,0,4.0,1,43.217011898803776,2143
3989,0,1.0,1,70.84586947405103,1879
3990,1,0.0,2,35.86500682069395,1972
3991,0,0.0,1,38.246280926218795,1048
3992,0,4.0,2,42.275100970030024,1785
3993,1,4.0,3,,2766
3994,0,2.0,4,28.501734113218838,2044
3995,0,2.0,1,,2298
3996,0,1.0,4,68.75744514746059,1746
3997,0,1.0,1,63.23030410857761,1847
3998,0,,1,44.123706679946224,2356
3999,0,5.0,2,66.58975179713482,1888
4000,0,0.0,2,0.0,1476
4001,0,5.0,1,58.81802726984998,2195
4002,1,1.0,2,53.20244135325491,2208
4003,1,1.0,1,12.275688695642103,1752
4004,0,0.0,2,58.12505965464337,1643
4005,0,1.0,4,61.81783451752146,1690
4006,0,2.0,1,12.925345103316431,1862
4007,0,2.0,1,26.264571646958387,1899
4008,0,0.0,2,91.28778303701903,1991
4009,0,3.0,1,46.27292907795067,1928
4010,0,3.0,3,69.51252118996774,1319
4011,0,3.0,1,72.53603848579351,1641
4012,0,1.0,1,57.878736279905354,1686
4013,0,1.0,1,,1985
4014,0,2.0,1,7.742232836705639,1955
4015,0,0.0,2,45.38941176638685,2056
4016,0,2.0,1,0.0,1851
4017,1,2.0,3,15.078126708655041,2168
4018,1,1.0,2,39.07971006030105,2089
4019,0,0.0,1,36.69231122007638,1299
4020,0,3.0,2,50.828205782849594,2266
4021,0,2.0,2,,2002
4022,0,1.0,2,52.67484859962463,1477
4023,0,1.0,2,53.49419297261358,1902
4024,1,1.0,1,56.65845449205942,1989
4025,0,0.0,2,30.819106451760764,1860
4026,1,,1,35.50415361272397,2080
4027,0,3.0,1,,1914
4028,0,2.0,3,49.573140986541524,1639
4029,1,2.0,1,28.36145269407403,1968
4030,0,1.0,2,71.63118762026102,1654
4031,0,,1,64.49601355101652,2281
4032,0,1.0,1,32.80566629273743,1774
4033,0,3.0,1,45.83267974166628,1463
4034,1,1.0,2,90.19079301594232,2087
4035,0,2.0,1,53.21154075668563,1666
4036,1,1.0,1,57.91371910400131,2248
4037,1,0.0,3,37.82128897737741,2600
4038,1,2.0,1,43.73775782943317,2550
4039,0,1.0,1,,2662
4040,0,2.0,3,52.26588854585072,2744
4041,1,1.0,3,48.58143562254237,1887
4042,0,3.0,1,50.152821718729314,1991
4043,0,1.0,3,100.90765576830368,1844
4044,0,2.0,1,50.79615006295769,1821
4045,0,3.0,1,33.398466015727976,2111
4046,0,6.0,3,36.892981967695235,1908
4047,0,4.0,3,,2403
4048,0,2.0,1,,2035
4049,1,2.0,1,59.011659629284594,2773
4050,0,0.0,1,,1702
4051,1,2.0,1,12.82460887095985,1983
4052,0,4.0,2,30.398555661728103,2437
4053,1,1.0,2,50.55067619357319,2000
4054,0,2.0,1,77.90334786985633,2092
4055,1,1.0,2,68.26658823893275,1893
4056,0,3.0,3,44.12619547658494,1376
4057,1,4.0,1,69.44374139636186,2088
4058,0,1.0,2,42.86440341521891,1486
4059,1,1.0,3,,2725
4060,1,2.0,1,50.42175271265353,2100
4061,0,3.0,3,19.881320099864304,1858
4062,0,1.0,2,65.82816614970125,1545
4063,1,3.0,1,,2077
4064,0,5.0,1,32.40060120939475,2010
4065,1,4.0,2,52.91195013651324,2145
4066,0,1.0,2,52.720984683828824,2279
4067,0,2.0,2,67.43926763534483,1574
4068,1,1.0,1,25.09863492032304,2906
4069,0,2.0,2,61.98975047136361,1931
4070,1,1.0,1,23.664614979889805,1916
4071,0,1.0,1,65.54377475345741,1641
4072,0,5.0,1,71.25394802666293,2638
4073,0,1.0,2,36.60817212720215,1934
4074,0,3.0,1,74.38257733083078,2200
4075,0,3.0,1,18.519340739624226,2358
4076,0,4.0,1,71.99166890421097,2023
4077,0,7.0,1,78.76912476325282,2069
4078,0,2.0,1,56.916303883030636,1762
4079,1,4.0,2,46.08948437941278,2285
4080,0,2.0,2,56.24839640199846,1632
4081,0,2.0,2,37.92483262537746,2080
4082,0,2.0,1,102.49253358325488,1811
4083,0,1.0,1,38.26937419131417,1735
4084,1,1.0,4,76.34802339314638,2479
4085,0,6.0,1,35.17545165151716,2126
4086,0,2.0,2,,1677
4087,0,1.0,3,,1347
4088,0,1.0,2,57.71981622038687,1664
4089,1,6.0,1,55.73314537134301,2949
4090,0,4.0,1,30.868419504308427,1659
4091,1,2.0,1,28.486647808634306,1729
4092,0,1.0,2,55.958292103312566,1948
4093,0,2.0,2,79.16384954362242,2018
4094,1,0.0,2,39.03595021701939,1796
4095,0,0.0,1,94.15858435588372,2615
4096,0,5.0,3,37.79708120740324,2513
4097,0,,2,,1408
4098,0,0.0,1,,1652
4099,0,4.0,1,,2134
4100,0,1.0,2,9.123449673475399,1338
4101,0,2.0,1,37.618537991382084,1910
4102,0,3.0,1,53.992785846057444,2273
4103,0,3.0,1,48.08029808039572,2318
4104,0,2.0,2,62.72405318805565,1481
4105,0,5.0,1,65.13671823983704,2264
4106,0,3.0,1,45.1984307764218,2735
4107,1,0.0,3,30.751392553691076,1825
4108,0,5.0,2,80.96635410766827,2156
4109,1,2.0,2,22.890753389686964,2022
4110,0,3.0,1,,2103
4111,0,1.0,2,33.00080152052398,1853
4112,0,2.0,2,64.92915243604214,1994
4113,0,0.0,4,76.34043948961181,1765
4114,0,2.0,1,46.526132489781105,2250
4115,0,1.0,1,54.59553520669825,2273
4116,0,2.0,1,58.57543641978299,1677
4117,1,3.0,2,,2045
4118,0,2.0,2,14.528531155736452,2600
4119,0,2.0,1,64.88443798253857,1867
4120,1,1.0,1,57.530494958790065,2075
4121,0,2.0,1,42.583209495083594,2343
4122,0,2.0,1,56.52453471440591,2194
4123,0,4.0,4,64.81657951659835,1649
4124,1,1.0,2,61.66325424965606,2026
4125,1,3.0,1,93.17001211832597,2136
4126,0,1.0,1,,2466
4127,0,2.0,1,50.53810366580653,2260
4128,1,2.0,2,46.3740242866045,2123
4129,0,0.0,1,61.05957674291776,2313
4130,0,1.0,4,49.35883477028105,1138
4131,0,3.0,2,50.264182901295335,2621
4132,0,3.0,2,50.35659720012514,1680
4133,0,2.0,3,47.307828610198136,2003
4134,0,1.0,2,37.826543956951845,1811
4135,0,1.0,1,58.36213076393822,2416
4136,0,0.0,2,44.29904869966763,1469
4137,1,1.0,2,62.27359005640888,2478
4138,0,2.0,1,52.215352578559944,1885
4139,0,0.0,1,42.26850247341907,2093
4140,0,3.0,1,81.29660810070129,2125
4141,0,2.0,1,47.95374828906047,1659
4142,0,4.0,1,62.45646029123613,1846
4143,0,1.0,3,,1992
4144,1,4.0,2,9.489213377376409,2094
4145,1,2.0,2,38.660016646459056,2057
4146,0,1.0,2,7.251025872004121,2557
4147,0,5.0,2,45.262742663615036,1586
4148,0,5.0,4,79.37294029078107,2820
4149,1,2.0,1,,1915
4150,1,2.0,2,7.879122848116239,2296
4151,0,3.0,1,,1782
4152,0,3.0,3,40.49290473351496,1104
4153,1,2.0,3,,1773
4154,0,3.0,3,65.76559938262155,2697
4155,0,2.0,1,60.463455299782986,2279
4156,0,0.0,1,65.01024839223737,1233
4157,0,2.0,1,68.00857979090847,2712
4158,1,4.0,1,,2512
4159,1,0.0,1,21.713045197199612,2676
4160,0,4.0,1,73.42339325257683,2070
4161,0,0.0,2,34.365217138166265,1354
4162,0,2.0,1,36.54708310072881,1581
4163,0,0.0,3,24.74314955671364,1764
4164,0,1.0,1,41.90104221305036,1620
4165,0,2.0,1,43.01367872631058,1895
4166,0,1.0,2,31.250786246296848,1641
4167,0,4.0,2,28.93834510248511,1759
4168,0,2.0,1,56.373261843514115,2151
4169,0,0.0,3,33.84661466223142,1630
4170,0,1.0,2,37.87375486043477,1436
4171,0,4.0,3,6.274433064518384,2047
4172,1,6.0,3,88.7640048506205,2294
4173,0,1.0,2,68.83648058949402,2228
4174,0,3.0,3,40.10387893346116,2192
4175,1,2.0,3,32.018381286845596,2138
4176,1,0.0,4,,1980
4177,0,4.0,3,49.66932820804692,2093
4178,1,3.0,3,24.480668609707056,2476
4179,0,,1,0.0,2072
4180,0,0.0,1,39.47848184966662,1889
4181,0,2.0,3,18.732509382009734,1563
4182,0,3.0,2,53.427598934470836,2269
4183,0,2.0,1,53.56163133321349,2128
4184,0,2.0,1,30.535746033161832,1770
4185,0,1.0,2,39.30831464689094,1654
4186,0,3.0,1,,2322
4187,0,3.0,1,65.50257052541926,1641
4188,0,1.0,1,40.95494458582192,1927
4189,0,1.0,2,95.83918653871959,2011
4190,1,2.0,1,26.061251760567107,2195
4191,1,3.0,2,,2117
4192,1,2.0,2,47.789716585841454,2145
4193,0,2.0,2,,1619
4194,1,1.0,1,85.80618329255694,1417
4195,0,4.0,1,53.66304077418561,2270
4196,0,1.0,2,34.20102286200411,1310
4197,0,0.0,2,58.95573902809523,1215
4198,0,3.0,1,52.92111696595783,1877
4199,0,0.0,1,43.906978317483066,2755
4200,0,2.0,3,25.829696663570395,1964
4201,1,3.0,3,21.27576148941786,2076
4202,0,3.0,1,93.73601994886454,1805
4203,0,3.0,1,22.945302297800055,1222
4204,1,1.0,1,83.95931038702751,2020
4205,0,2.0,1,33.10481704768088,1507
4206,0,2.0,1,65.80065135080645,2221
4207,0,0.0,1,59.30866180161559,1636
4208,0,0.0,2,63.308374005928336,1914
4209,0,2.0,1,64.64028544480381,2094
4210,0,2.0,3,17.768687553249784,1937
4211,0,3.0,2,36.47308015051646,1652
4212,0,3.0,2,22.639040815645718,2165
4213,0,1.0,4,53.786021216951944,1894
4214,0,2.0,2,23.533113357515475,1741
4215,0,1.0,3,10.379056458535572,2055
4216,1,1.0,1,,2002
4217,0,0.0,1,5.818418950251079,1453
4218,0,3.0,2,,2322
4219,0,2.0,2,,2744
4220,0,2.0,1,33.188405038395445,1574
4221,0,0.0,2,4.391680536845996,2184
4222,0,3.0,1,83.00204427617092,2207
4223,1,2.0,2,20.741702260438423,2031
4224,1,3.0,1,42.7199753090421,2161
4225,0,2.0,2,14.165228150775079,1843
4226,1,5.0,1,,2199
4227,0,3.0,4,,2363
4228,0,0.0,1,55.94953470530696,1814
4229,0,3.0,4,35.52738007378841,1699
4230,0,2.0,1,49.316530406890735,1365
4231,1,4.0,2,38.788818866267775,1678
4232,0,2.0,1,48.151588403448265,2690
4233,0,4.0,3,64.87737438065922,2158
4234,1,4.0,2,43.378040201859214,2080
4235,0,2.0,3,54.39982947850209,1280
4236,0,2.0,1,54.7299099529651,1934
4237,0,3.0,3,43.47708705404513,1587
4238,1,2.0,1,35.281480206598886,2108
4239,1,2.0,1,39.49633286791079,2406
4240,0,3.0,1,63.983705030701536,2348
4241,0,3.0,1,65.64833409950901,2895
4242,0,2.0,2,27.24411337463058,1799
4243,1,2.0,1,44.78021331223983,2540
4244,0,2.0,1,34.9415626179533,1970
4245,0,4.0,2,65.99904859432282,2335
4246,1,4.0,4,40.57593920440198,2803
4247,0,3.0,2,94.01847635142735,2190
4248,0,2.0,2,54.35794779794106,2291
4249,0,4.0,2,73.63992908446444,2136
4250,1,2.0,2,29.707783463932678,1910
4251,0,2.0,4,,1859
4252,0,6.0,2,62.32346196740447,1530
4253,0,1.0,1,29.333995163563994,1747
4254,0,0.0,3,50.406854236211544,1929
4255,0,1.0,4,71.03718064401073,1420
4256,0,1.0,1,43.45099984153028,2155
4257,1,2.0,2,,2871
4258,0,0.0,2,86.05918910945036,1473
4259,0,5.0,2,,2332
4260,0,4.0,1,53.117812567631745,1911
4261,0,3.0,2,35.834473233263864,2038
4262,1,2.0,1,,2120
4263,0,1.0,1,64.83314165406519,1801
4264,0,2.0,4,45.88928176674924,2319
4265,0,,2,,2246
4266,0,4.0,3,,2046
4267,0,1.0,3,,2247
4268,0,0.0,2,35.58808176367334,1437
4269,1,1.0,3,12.42296097683463,2095
4270,1,0.0,1,87.69479109574351,1954
4271,0,2.0,2,62.02027052989254,1713
4272,1,2.0,2,54.54554825359196,2157
4273,0,0.0,2,74.9883769947973,1648
4274,0,0.0,1,54.95138562777072,1958
4275,0,0.0,1,34.02771979712788,2383
4276,0,0.0,1,46.50064779035246,2001
4277,0,2.0,2,,2259
4278,0,,4,39.99294214350581,1955
4279,0,2.0,4,,1414
4280,0,2.0,1,30.59958848399361,1985
4281,0,3.0,1,67.89171065337351,1897
4282,1,2.0,1,,1843
4283,0,3.0,1,39.939738949369826,1489
4284,0,3.0,3,29.439362710737296,1526
4285,0,3.0,3,41.89206042384134,2310
4286,0,2.0,1,16.323003940658623,2703
4287,1,0.0,1,52.53261198848705,2792
4288,0,4.0,1,,2203
4289,0,1.0,1,97.33945320118046,1457
4290,1,2.0,3,,1871
4291,0,3.0,2,68.07604891901218,2066
4292,0,5.0,2,35.85577108604248,1474
4293,0,1.0,2,27.43087419897975,2761
4294,1,2.0,1,27.422037422880464,2522
4295,0,2.0,1,52.81471452853934,2025
4296,0,3.0,1,31.384127526134613,1882
4297,0,3.0,2,37.8630845741303,1612
4298,0,1.0,3,41.19197338525476,1485
4299,0,4.0,2,35.20064320202179,2033
4300,0,2.0,1,33.74830894601708,2378
4301,0,3.0,2,1.4168047496304936,1416
4302,1,1.0,1,51.73906580223738,2967
4303,1,3.0,1,51.35342979116904,2044
4304,0,1.0,1,34.05310300528976,2017
4305,1,1.0,1,57.20768540776742,2693
4306,0,1.0,3,,1178
4307,0,4.0,2,,1995
4308,0,2.0,1,76.60515558312456,2652
4309,1,0.0,1,,2633
4310,1,1.0,1,100.61049378240547,2252
4311,0,,1,26.23527826979998,1722
4312,1,1.0,1,26.338739871626593,2217
4313,0,1.0,2,41.111400065485775,1211
4314,1,3.0,1,52.57430402519681,2121
4315,1,0.0,3,81.73303999687161,1925
4316,0,1.0,1,62.5448244218191,2382
4317,1,,1,25.934257406550003,1878
4318,0,2.0,1,37.76685183051343,1898
4319,0,2.0,2,,1879
4320,0,1.0,2,20.216800437090097,1887
4321,0,2.0,1,50.27336915081829,2710
4322,1,1.0,3,26.231288178815092,1913
4323,0,2.0,1,16.985577328852564,2097
4324,0,2.0,3,,1774
4325,1,4.0,1,58.22042109784671,2077
4326,1,1.0,2,58.082314219730385,2094
4327,0,4.0,2,51.933078333748796,1596
4328,1,3.0,2,,2311
4329,0,3.0,1,67.7116646842687,1263
4330,1,1.0,1,,1853
4331,0,3.0,2,51.32763700051409,1881
4332,0,2.0,3,52.59093410440193,1388
4333,0,2.0,2,47.04709640125836,1888
4334,0,1.0,1,6.513145467446478,2230
4335,0,1.0,1,,2579
4336,0,0.0,2,57.95045663787353,1562
4337,0,3.0,1,25.67345108345878,2048
4338,1,3.0,1,78.55633238544874,2235
4339,0,3.0,2,38.20040263574459,1855
4340,0,1.0,1,47.84461994682756,1462
4341,0,1.0,1,70.47151191136507,1988
4342,0,1.0,1,54.40278716779178,1556
4343,1,6.0,2,76.70751683831799,2231
4344,1,3.0,1,42.957970019144206,2752
4345,0,1.0,3,83.82346422560671,2085
4346,0,4.0,1,34.443942003349555,1834
4347,1,1.0,1,76.35244658619236,1875
4348,0,1.0,2,4.697815622012051,2733
4349,1,2.0,2,27.996158973317,2005
4350,0,0.0,1,55.95932276978638,1965
4351,1,2.0,1,41.99109147713785,2114
4352,0,0.0,1,,2157
4353,0,1.0,2,50.833018403214226,1749
4354,1,3.0,1,26.181947837458907,1900
4355,0,3.0,2,27.68140770254866,2031
4356,0,2.0,2,54.642440976168416,1785
4357,0,1.0,2,,2296
4358,0,0.0,2,76.82067717922337,2680
4359,0,2.0,2,46.1610568913443,1755
4360,0,1.0,1,64.37502486213661,1393
4361,0,2.0,1,58.85703338614215,1516
4362,0,4.0,1,37.976778856546275,2013
4363,1,1.0,2,10.39342426095255,1935
4364,0,4.0,2,73.69882735242095,2037
4365,0,0.0,1,30.421818466057143,2397
4366,0,1.0,3,41.92483889042511,1894
4367,0,0.0,2,46.98315116866852,856
4368,0,1.0,1,48.979768637926384,1978
4369,0,1.0,1,69.23917325078037,1191
4370,0,5.0,1,50.11648115846554,2626
4371,0,1.0,2,,1569
4372,0,1.0,1,70.36911913090026,2342
4373,0,0.0,1,62.0130474377357,1427
4374,0,3.0,4,35.2885910803869,1685
4375,0,2.0,2,27.05689245042334,2467
4376,0,2.0,2,,1939
4377,0,2.0,2,49.01560499623571,1888
4378,1,3.0,1,25.078924496591558,2174
4379,0,1.0,4,51.81506094324936,1336
4380,0,1.0,3,47.416033804193184,2206
4381,0,1.0,2,0.0,1504
4382,0,3.0,1,21.8764962746541,1354
4383,0,4.0,1,0.0,2322
4384,0,,1,43.12193877911381,2762
4385,1,0.0,2,,1963
4386,0,3.0,1,12.186840891439914,2107
4387,1,3.0,2,23.554263604132714,1976
4388,0,0.0,2,46.72524265453637,1500
4389,0,3.0,1,28.72493942293145,1727
4390,0,4.0,2,28.626544658664162,1532
4391,0,1.0,1,60.83188212346319,1649
4392,0,3.0,3,40.102091108541586,2152
4393,0,2.0,1,20.26550225204037,1971
4394,0,1.0,1,8.245682198857985,1407
4395,1,5.0,1,94.16815540127462,2390
4396,1,1.0,4,72.56618109125341,1999
4397,0,0.0,2,40.967333078759665,1667
4398,0,2.0,1,51.757160233278746,1453
4399,0,1.0,1,40.229378758060236,1683
4400,0,4.0,2,60.20913461582502,1731
4401,0,1.0,1,32.91571264564239,2106
4402,0,1.0,4,39.13653567046353,1498
4403,0,2.0,4,,1662
4404,0,1.0,2,79.07718208892814,1804
4405,1,3.0,4,64.8283018932421,2124
4406,0,5.0,1,74.67827755181855,2228
4407,1,1.0,1,43.75165324977642,2868
4408,0,2.0,1,,1647
4409,0,3.0,1,11.23237721836152,1838
4410,0,3.0,4,51.44396714682568,1838
4411,0,3.0,1,57.580940627128804,2262
4412,0,2.0,3,43.99989208545588,1408
4413,0,0.0,2,34.46597347800531,1945
4414,0,2.0,1,,2610
4415,0,3.0,1,62.63608554393308,2034
4416,0,,1,76.25650901038023,2126
4417,0,0.0,1,30.928418099675913,2098
4418,0,3.0,1,35.83531746903954,1275
4419,0,4.0,1,74.06354486503193,1983
4420,0,1.0,2,49.05305840488418,2041
4421,0,4.0,2,38.6179177664289,1978
4422,1,0.0,1,40.009699524743205,2071
4423,0,3.0,1,,2023
4424,1,3.0,3,70.0590363167082,1893
4425,0,3.0,1,46.78974295816823,2134
4426,0,3.0,1,65.81065660355556,1751
4427,0,2.0,2,59.347555536920964,2090
4428,0,1.0,3,32.43321919638052,1496
4429,0,3.0,3,32.41741264025754,1526
4430,1,1.0,1,40.994668161370434,1947
4431,0,3.0,2,23.263246906754635,2530
4432,0,3.0,1,39.717222884012145,2065
4433,0,3.0,4,80.26866833462769,2441
4434,1,2.0,1,49.372193283452596,2490
4435,0,3.0,1,34.67094667825093,2169
4436,0,1.0,3,88.31489303640956,2384
4437,0,2.0,4,31.38765360547592,2082
4438,1,1.0,2,30.76234066389224,2511
4439,1,4.0,1,74.58971363613398,2125
4440,0,3.0,1,63.226361192006394,1958
4441,1,4.0,3,47.398822949472276,2231
4442,1,4.0,2,66.63817799978322,2116
4443,0,4.0,1,56.012000024583344,1902
